bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,zipcode,lat,long,price
4,3.5,3450,7832,2007,98006,47.5637,-122.123,1050000
3,2.25,2570,8491,1989,98042,47.3759,-122.125,348000
3,2,1510,3413,1985,98031,47.3912,-122.167,230000
4,2.25,2390,11250,1988,98023,47.3305,-122.371,359500
3,1,980,7000,1953,98133,47.7617,-122.357,330000
1,0.75,430,5050,1912,98014,47.6499,-121.909,80000
3,1.75,1480,6360,1954,98133,47.7311,-122.353,465000
4,2.5,1850,7324,1997,98042,47.3701,-122.107,325000
3,2,2270,28025,1947,98168,47.4857,-122.318,340500
3,2.5,1810,5192,1993,98038,47.3724,-122.042,342500
2,2,1610,17600,1930,98178,47.4855,-122.266,290900
3,4.25,3840,6161,2000,98074,47.6336,-122.064,868700
4,2.75,4110,8400,1928,98125,47.717,-122.281,1200000
4,3.25,4190,10259,2000,98074,47.6332,-122.066,1150000
4,2.75,3390,6298,2011,98074,47.5906,-122.062,859900
4,2.25,1890,3006,2003,98029,47.5461,-121.998,520000
3,2.5,1610,2527,2005,98118,47.5674,-122.29,460000
3,1.5,1050,4590,1949,98115,47.6943,-122.29,438924
2,1,630,6550,1918,98126,47.5486,-122.38,315000
4,2.75,2910,10650,1975,98033,47.6658,-122.188,590000
4,1.75,1700,8640,1955,98006,47.5772,-122.153,378500
3,2.5,1950,8130,1990,98042,47.3875,-122.161,328500
3,3,2990,9773,1973,98005,47.6344,-122.174,849950
3,1.5,1350,6000,1950,98136,47.5275,-122.391,525000
4,3.25,4860,181319,1993,98074,47.6179,-122.005,1390000
4,2.5,2160,7725,1978,98023,47.3078,-122.378,295000
6,3.5,4860,11793,1998,98006,47.5521,-122.137,1070000
2,2,890,5000,1917,98118,47.5158,-122.264,207950
4,2.75,2810,7302,2002,98075,47.5985,-121.977,699900
5,2.5,3400,9500,1977,98027,47.5645,-122.082,1280000
4,1.5,1580,7350,1963,98052,47.6734,-122.154,452000
3,2,1680,5036,1987,98055,47.4734,-122.186,370000
3,1.75,1300,11230,1968,98042,47.3811,-122.087,232000
5,2.5,2820,14062,1960,98034,47.7081,-122.215,669950
3,2,1510,6710,1972,98034,47.7193,-122.216,397500
2,2.5,1230,1391,2004,98112,47.6192,-122.301,490000
4,2,2110,4140,1925,98116,47.5836,-122.387,725000
3,2.75,3080,19635,1958,98032,47.3841,-122.284,299000
2,1.5,1490,5750,1900,98116,47.5872,-122.39,625000
3,2.5,2120,4500,2000,98065,47.5322,-121.88,437500
4,2.5,3180,5438,2003,98065,47.5416,-121.864,650000
2,1,1490,3825,1929,98117,47.6799,-122.381,475000
3,2,1930,11947,1966,98042,47.3672,-122.151,342000
4,2.5,2770,7800,1999,98033,47.684,-122.205,1200000
3,1.5,1670,11610,1963,98055,47.4404,-122.191,280000
2,1.75,1330,7200,1993,98188,47.4467,-122.281,240000
3,1,1210,3328,1924,98107,47.6729,-122.363,529000
3,1,1190,5100,1941,98136,47.5346,-122.385,442000
2,1,1540,6872,1946,98119,47.6454,-122.373,615000
4,3.75,4030,10800,2006,98033,47.6821,-122.196,1490000
4,1.75,2430,7559,1981,98052,47.7206,-122.11,585000
4,2.5,2600,7787,2005,98059,47.4877,-122.139,480000
5,3.5,4410,57063,1990,98053,47.6554,-122.018,1100000
4,1,1330,8184,1949,98133,47.7343,-122.347,290000
3,1.75,1900,5000,1951,98116,47.5789,-122.393,615000
2,1,1100,7680,1950,98133,47.7439,-122.339,300000
3,1,1980,39150,1932,98030,47.3818,-122.225,308000
3,2.5,2400,7745,2001,98033,47.6734,-122.173,750000
4,2.25,4760,8036,1916,98112,47.6415,-122.285,2250000
4,3.25,3180,194278,2005,98059,47.4711,-122.084,890000
3,1,1190,7560,1958,98058,47.452,-122.177,288000
2,1,630,6000,1943,98178,47.4973,-122.221,190000
5,3,2530,5105,2005,98133,47.7546,-122.341,515000
4,1.5,1690,11054,1930,98055,47.4667,-122.215,235000
2,1,940,5000,1951,98126,47.5186,-122.374,275000
2,2,1240,9119,1952,98004,47.6221,-122.193,727500
4,2.5,3040,6587,2003,98053,47.683,-122.039,650000
6,5,6050,230652,2001,98024,47.6033,-121.943,1600000
4,1,1590,7085,1944,98125,47.7315,-122.305,365000
3,1.75,2500,36947,1984,98052,47.6917,-122.084,662000
3,2.5,1780,7848,1978,98038,47.3608,-122.056,270500
2,1.5,1360,1898,1978,98092,47.2852,-122.19,200000
4,3.25,4740,76230,1987,98075,47.5931,-122.071,970000
3,1.5,1010,9600,1962,98198,47.4097,-122.316,160000
3,1,1040,7405,1971,98010,47.3105,-122.021,204000
3,2.25,1610,6655,1985,98058,47.4296,-122.161,358000
4,1.75,1570,8268,1979,98011,47.7373,-122.197,452000
2,2,1510,4000,1900,98103,47.6582,-122.345,595000
3,2,1360,6082,1994,98042,47.3577,-122.16,249000
4,2.5,1970,5106,1999,98055,47.449,-122.205,346900
3,2.5,5403,24069,1976,98166,47.4169,-122.348,2130000
4,2.5,1560,4350,2003,98056,47.5025,-122.186,280000
4,1.75,2320,12000,1973,98032,47.3644,-122.28,318888
3,2.25,2120,40518,1967,98075,47.5896,-122.009,530000
3,2.25,2120,18500,1983,98031,47.3914,-122.169,375000
4,2.5,3350,29242,1988,98052,47.7197,-122.131,910000
4,2.5,2380,9614,1991,98006,47.5623,-122.116,782000
2,2,1070,649,2008,98106,47.5213,-122.357,259950
4,2.75,2300,18360,1979,98058,47.4518,-122.16,315000
2,1,1320,8865,1943,98168,47.4949,-122.3,215000
3,1.75,2180,10221,1946,98040,47.5885,-122.248,705000
3,3,4380,6320,1952,98199,47.6452,-122.411,1450000
3,1.75,1790,9813,1949,98155,47.749,-122.305,451000
2,1,750,8125,1943,98055,47.4727,-122.198,261000
3,1.5,1300,8280,1956,98028,47.7403,-122.256,396000
4,2.5,2990,29170,1999,98059,47.5146,-122.117,725000
7,3.5,4640,15235,1965,98040,47.5666,-122.231,1950000
4,1,1400,7242,1959,98188,47.4339,-122.291,238000
6,1.75,2750,9563,1973,98052,47.6368,-122.097,750000
4,2.5,2050,10271,1998,98042,47.3628,-122.075,331500
4,3,2230,108900,1978,98065,47.52,-121.845,460000
4,2.25,2340,217014,1982,98092,47.2953,-122.083,404950
3,2.5,2870,5163,2014,98103,47.6935,-122.352,880000
4,2.5,4120,22370,1997,98074,47.6239,-122.023,863000
3,1.75,2080,9162,1960,98005,47.5846,-122.168,638700
3,2.5,1840,5680,2008,98053,47.6969,-122.026,435000
3,1,1180,5350,1959,98178,47.505,-122.259,260000
5,2.75,2160,4000,1927,98105,47.667,-122.289,671500
3,1,1180,3400,1907,98109,47.6376,-122.353,610000
2,0.75,1160,15029,1937,98014,47.6929,-121.87,405000
4,2.5,1830,5612,2003,98038,47.3572,-122.015,338900
4,4,3200,7708,2004,98075,47.5816,-121.97,720000
5,3,2560,5445,1927,98108,47.5502,-122.311,442000
5,2.75,2550,5040,1902,98122,47.6136,-122.299,650000
3,1.75,1330,9917,1981,98058,47.4478,-122.161,263500
2,1,1220,75794,1963,98038,47.4219,-122.007,300000
3,2.5,1805,3402,2009,98002,47.3521,-122.212,266000
4,4,6050,84942,2009,98077,47.7466,-122.029,930000
4,2.5,2320,5493,2004,98028,47.7727,-122.229,530000
3,1,1384,8960,1965,98023,47.3062,-122.371,180000
3,2.5,2720,6439,2005,98065,47.5422,-121.86,619000
3,1.5,1820,10608,1962,98003,47.3366,-122.306,264000
2,2.25,2130,4920,1941,98116,47.573,-122.409,730000
4,2.25,2060,10070,1975,98034,47.7258,-122.177,439000
4,1.75,1420,7500,1981,98031,47.4025,-122.176,268500
3,1.75,1510,15744,1985,98045,47.476,-121.755,330000
3,2.5,2160,4000,1903,98122,47.6045,-122.307,640000
3,2.5,3180,12600,1978,98074,47.6366,-122.058,900000
3,2.25,2110,13300,1985,98038,47.3725,-122.06,370000
3,2,2060,2900,1931,98144,47.5897,-122.292,685000
3,1.5,1830,217800,1981,98053,47.6277,-121.972,505000
3,1.75,1820,32666,1966,98022,47.1803,-121.974,265000
3,2.5,1610,2937,2006,98055,47.4489,-122.188,290000
4,2.5,1780,3600,2006,98038,47.3665,-122.017,296000
4,2.5,1840,9611,1996,98178,47.4964,-122.251,360000
3,1.75,1460,10584,1997,98168,47.492,-122.317,240500
2,2.5,1400,2958,2007,98126,47.5496,-122.373,372500
3,2.5,3370,14402,2004,98045,47.5008,-121.776,595000
4,3,3590,8249,1997,98023,47.2846,-122.341,515000
4,2.25,3200,15367,1962,98040,47.5494,-122.216,1220000
2,1.75,1670,6460,2004,98053,47.7123,-122.027,507000
4,2,2420,31465,1984,98092,47.3131,-122.115,399950
3,1.75,1430,10816,1994,98010,47.3122,-121.996,185000
3,1.75,1440,7070,1980,98052,47.6947,-122.125,460000
3,2.25,1450,4789,1985,98029,47.5665,-122.018,435500
4,2.75,3550,13938,1966,98188,47.425,-122.283,469000
2,3,1270,1175,2000,98103,47.6634,-122.34,531000
2,1,940,6804,1949,98177,47.7047,-122.373,443500
3,2,1670,6824,1990,98042,47.3666,-122.084,223000
4,3.5,3100,15842,1996,98028,47.7466,-122.242,590000
2,2.5,1100,1760,1997,98103,47.6972,-122.35,340000
3,2,1870,3388,1925,98199,47.6372,-122.395,650000
3,2.5,1930,5080,1990,98029,47.5694,-122.001,533600
3,2.75,2540,4694,2005,98074,47.6214,-122.024,695000
3,1.75,1280,7524,1988,98031,47.3961,-122.188,242000
3,2.25,1820,8814,1967,98125,47.7162,-122.309,425000
3,2.25,1490,9414,1981,98052,47.6844,-122.113,525000
3,2.5,1880,5502,1988,98029,47.5737,-122.018,485000
3,1,1250,9775,1971,98045,47.4474,-121.771,175000
3,2,1440,7210,1983,98092,47.3128,-122.184,210000
3,2.5,1920,7415,1989,98031,47.4022,-122.171,260000
3,2.5,2060,5750,1976,98116,47.5671,-122.391,577000
3,1.5,1210,10588,1958,98002,47.2876,-122.212,200000
2,1.75,1760,5000,1927,98117,47.682,-122.372,605000
3,1,990,6750,1947,98133,47.7125,-122.331,325000
3,1,960,6400,1944,98178,47.496,-122.239,289500
3,2.5,1660,1458,2014,98144,47.5876,-122.309,559950
3,1.75,1900,9375,1941,98115,47.6821,-122.273,1040000
3,2.25,1270,2790,1970,98199,47.6581,-122.396,543500
4,2.25,3250,34293,1983,98042,47.3496,-122.094,480000
3,1,960,9633,1982,98022,47.1951,-122.001,218000
2,1.75,1330,6000,1914,98199,47.6539,-122.396,565000
3,1.75,2080,7700,1968,98056,47.5375,-122.178,426700
3,2.5,2690,11575,1957,98028,47.7605,-122.267,650000
2,1,890,3060,1910,98105,47.6663,-122.326,542000
3,1.75,1070,8000,1977,98052,47.6978,-122.13,415000
3,1,1200,8316,1953,98002,47.3221,-122.215,214000
3,1.5,1360,8910,1949,98188,47.4488,-122.275,245000
3,2,2050,13303,1993,98003,47.2681,-122.31,314500
3,1.5,3000,5750,1924,98116,47.5821,-122.39,1120000
2,2,1300,3850,1963,98136,47.5395,-122.39,378000
4,2.5,2250,9091,1982,98001,47.336,-122.269,305000
5,2.75,3740,6750,1978,98028,47.7679,-122.261,595000
3,2.5,1660,1091,2015,98116,47.5818,-122.402,729500
3,2.5,2360,6699,2003,98065,47.5317,-121.853,430000
3,1.75,1760,6500,1987,98038,47.3647,-122.05,240000
3,1.75,1680,6200,1916,98136,47.5338,-122.384,545000
3,1.75,1320,2500,1918,98105,47.6681,-122.305,530000
1,1,870,26326,1939,98198,47.4152,-122.3,157000
4,1,1260,7645,1925,98146,47.5044,-122.35,425000
3,1,1000,6020,1944,98166,47.4793,-122.346,220000
4,1.75,2020,36400,1976,98077,47.7627,-122.076,521000
3,1,1920,6862,1952,98118,47.5193,-122.274,325000
3,2,2150,5400,1911,98126,47.555,-122.379,597500
3,2.5,1470,3976,1999,98065,47.526,-121.826,337000
3,2.5,3180,10492,1991,98052,47.655,-122.124,1000000
3,2.5,3930,55867,1957,98034,47.7022,-122.224,3070000
3,1,990,6000,1943,98105,47.6718,-122.267,495000
4,3.5,2770,3330,2001,98052,47.6327,-122.109,748000
3,1.5,1250,8710,1953,98004,47.6245,-122.198,888000
3,1.75,1140,22267,1986,98045,47.4761,-121.758,269900
4,2.5,2250,14440,1967,98027,47.5221,-122.045,496500
3,2.5,1640,5097,1969,98155,47.7522,-122.278,475000
3,1.5,1255,1374,2004,98125,47.7145,-122.311,312000
3,1,1290,12231,1976,98072,47.7404,-122.11,323000
3,1.75,1300,9079,1986,98059,47.4834,-122.159,331000
3,1.5,1220,1086,2007,98133,47.7049,-122.353,306000
4,2.5,2630,4000,2002,98117,47.6915,-122.381,655000
3,1.5,1950,15954,1959,98003,47.336,-122.319,290000
4,3.25,3160,5000,1965,98105,47.6597,-122.274,1250000
3,1.75,1550,4708,1949,98115,47.6759,-122.286,460000
4,2.5,1700,6380,1940,98115,47.6988,-122.319,435000
4,2.75,2510,11880,1978,98006,47.5427,-122.181,664000
4,1.75,1800,4180,1921,98102,47.6462,-122.318,865000
3,1.75,1800,18000,1968,98058,47.4406,-122.146,385000
3,2.25,1870,9315,1975,98034,47.705,-122.202,497000
2,1,1010,3000,1925,98045,47.4965,-121.785,280000
2,1.5,1120,17487,1924,98178,47.5024,-122.271,188000
3,1,2090,4755,1969,98136,47.5304,-122.387,478500
4,3.5,4370,18361,2001,98065,47.544,-121.872,1150000
3,2,1440,7187,1981,98023,47.291,-122.368,222000
4,3,2580,209523,1984,98053,47.6932,-122.006,799000
4,2.5,3190,7399,2006,98038,47.3558,-122.004,609900
4,3.5,2380,5809,1995,98106,47.5536,-122.359,413000
4,1,1420,4875,1930,98115,47.6942,-122.321,400000
5,2.75,2990,6768,2014,98006,47.5462,-122.182,802541
3,2.5,2680,7757,1990,98023,47.2918,-122.346,320000
4,2.5,2730,7649,2006,98065,47.5441,-121.882,507000
3,1,1220,8329,1946,98115,47.6982,-122.298,387500
3,1,1500,12616,1967,98072,47.7415,-122.101,396000
3,1.75,1830,11788,1958,98055,47.4862,-122.224,373000
5,2.5,4570,19252,1965,98040,47.5553,-122.22,1480000
4,2.25,2470,7698,1983,98058,47.4406,-122.141,359900
2,1,800,4342,1927,98115,47.6997,-122.316,410000
4,2.5,2900,23488,1992,98053,47.6726,-122.03,690000
3,2,1410,5760,1985,98030,47.3702,-122.185,245000
5,2.5,2830,25958,1979,98075,47.5896,-122.083,700000
4,1.75,1680,9966,1977,98198,47.3923,-122.311,268000
3,1.75,1760,26055,1979,98042,47.3664,-122.1,225000
4,2.25,2240,11034,1976,98004,47.5894,-122.195,980000
2,1,1380,5000,1905,98106,47.5708,-122.359,795000
2,1,820,5100,1953,98118,47.5156,-122.262,195000
4,2,2180,10575,1950,98005,47.589,-122.177,480000
4,2,1400,3600,1900,98119,47.6385,-122.37,485000
2,1,880,9000,1928,98188,47.4672,-122.291,130000
2,1,1060,5703,1946,98198,47.3444,-122.327,325000
3,1.75,1530,7245,1984,98034,47.731,-122.191,440000
4,1.75,2480,14782,1958,98155,47.7646,-122.271,550000
3,1.75,1490,7150,1967,98059,47.5015,-122.124,310000
3,2.5,3660,39478,1989,98022,47.2413,-121.972,530000
4,2.5,2340,8548,1993,98031,47.4206,-122.183,390000
3,1.75,1450,12125,1981,98001,47.3575,-122.28,243000
4,2.5,2210,9875,1990,98074,47.6285,-122.025,639000
4,1,1130,7400,1969,98003,47.3437,-122.316,215000
5,1.75,1550,10500,1961,98011,47.7573,-122.22,405000
4,1.75,1710,7140,1968,98032,47.3745,-122.275,250000
3,1.5,1010,8108,1954,98155,47.7359,-122.309,405500
6,2.25,2660,13579,1937,98125,47.7142,-122.286,452000
6,2.25,2660,13579,1937,98125,47.7142,-122.286,730000
3,2,1300,9644,1994,98010,47.3131,-121.998,267000
3,2.5,1670,6186,2002,98038,47.3668,-122.031,289950
2,1,960,4080,1911,98103,47.6893,-122.349,565000
4,3.25,4670,51836,1988,98005,47.635,-122.164,1580000
3,2.5,2140,2770,2007,98052,47.6664,-122.131,636000
5,3,2520,5500,2004,98178,47.4938,-122.255,350000
3,1.5,1650,9380,1978,98058,47.4525,-122.162,320000
2,1.75,1440,5680,1978,98198,47.3825,-122.319,210000
2,1,1050,5900,1950,98126,47.5326,-122.376,245000
3,1.75,1470,7650,1983,98059,47.4818,-122.161,328000
4,2.25,4230,37769,1989,98077,47.7287,-122.077,985000
3,1.75,1970,7972,1976,98055,47.4908,-122.225,501000
3,2.25,1540,17424,1992,98045,47.4429,-121.759,315000
3,2.75,2090,8354,2012,98019,47.7336,-121.965,403000
3,2,2380,17950,1934,98155,47.7591,-122.28,550000
4,2.5,2156,3562,2012,98030,47.3591,-122.201,347500
4,2.25,2070,8893,1986,98058,47.4388,-122.162,365000
3,1,1910,8167,1951,98117,47.7004,-122.368,588000
3,1.75,1920,7400,1977,98006,47.5633,-122.131,605000
3,3.25,3400,5979,1937,98105,47.6585,-122.273,1300000
3,2,1400,9177,1974,98001,47.3415,-122.272,233000
4,2.5,2210,17715,1997,98030,47.3818,-122.2,360000
2,1.75,1170,4887,1929,98117,47.695,-122.366,459000
3,2,2100,72745,1995,98077,47.7479,-122.062,740000
3,1,1160,9750,1967,98077,47.7422,-122.073,305000
3,1,1500,4000,1925,98117,47.6921,-122.38,395000
4,2.5,2940,6000,2000,98011,47.7533,-122.198,560000
4,1.75,2010,5070,1963,98116,47.5793,-122.402,650000
3,2.5,2170,4912,2003,98028,47.7767,-122.239,449950
3,1.5,1430,5200,1940,98117,47.6988,-122.387,517500
4,1.5,1510,6460,1970,98034,47.7121,-122.214,435000
3,1,1150,6908,1952,98155,47.7447,-122.313,329999
3,1.75,2150,4200,1960,98116,47.5671,-122.405,950000
3,1,1370,6001,1944,98108,47.5646,-122.317,447000
2,2.5,2380,6600,2010,98053,47.717,-122.02,699800
3,1.75,1370,3850,1911,98112,47.6374,-122.279,850000
3,1.75,1600,14250,1979,98023,47.3272,-122.355,316500
5,3.5,3750,9612,1981,98006,47.5511,-122.157,942500
2,2.25,3950,3938,1991,98116,47.5912,-122.384,1310000
4,2.25,2400,13430,1964,98005,47.5987,-122.178,856600
5,1.5,2830,4000,1918,98118,47.5132,-122.262,405600
4,2.5,2440,22594,1996,98053,47.6333,-121.97,565000
3,2.25,1190,1149,2008,98116,47.5818,-122.387,400000
3,2,1400,218252,1997,98019,47.7576,-121.934,330000
4,2.75,2730,4683,2005,98038,47.3608,-122.043,374950
3,2.75,2390,7939,1983,98056,47.4987,-122.166,405300
3,2.25,2060,31400,1984,98074,47.6216,-122.056,560000
4,2.25,2490,9864,1961,98004,47.6051,-122.195,824000
3,1.75,1100,10968,1984,98042,47.363,-122.08,260000
4,2.5,2430,6099,1965,98115,47.6777,-122.287,760000
3,2.5,3170,12750,1995,98023,47.3384,-122.336,405000
4,2.5,2640,8625,1987,98058,47.4598,-122.15,429900
3,1.5,1130,7223,1961,98056,47.5089,-122.189,341500
5,2,1940,7642,1957,98177,47.7751,-122.38,465250
2,2,1100,3000,1912,98117,47.6797,-122.362,450000
3,1,1200,10800,1955,98006,47.5771,-122.144,390000
3,2.25,2000,8030,1963,98008,47.6188,-122.114,420000
3,2.5,1890,4838,2002,98168,47.4802,-122.279,269950
4,2,1910,2874,1910,98122,47.6101,-122.295,493000
4,2.5,2710,5880,1998,98092,47.3314,-122.172,370000
5,4.25,4860,9453,1905,98112,47.6196,-122.286,2250000
3,1,1250,23680,1967,98059,47.475,-122.11,305000
3,1.75,1590,8219,1938,98034,47.7146,-122.217,400000
3,1.5,1240,1221,2009,98133,47.7073,-122.356,320000
4,1,2000,4800,1911,98103,47.6583,-122.351,715000
6,2.75,3610,10003,1966,98008,47.6261,-122.125,650000
5,1.75,1930,8040,1966,98023,47.3109,-122.376,218000
2,1,1280,5400,1964,98117,47.6949,-122.371,500000
4,2,2090,40419,1984,98027,47.4691,-121.993,460000
3,1.5,1940,9887,1969,98003,47.3289,-122.327,232500
3,2.5,1800,5761,1990,98106,47.5293,-122.363,408200
3,1.75,1730,8400,1980,98052,47.6792,-122.115,522000
4,2.5,2810,11120,1982,98074,47.6337,-122.044,675000
4,3.5,3550,11000,1999,98006,47.5506,-122.134,1360000
4,1,1330,7980,1952,98168,47.492,-122.333,249950
2,1,750,34133,1950,98168,47.4781,-122.294,210000
4,1,1760,7216,1947,98133,47.7041,-122.355,429950
4,2.5,3200,36276,1993,98053,47.6304,-121.994,737500
4,2,1740,9000,1958,98033,47.6815,-122.198,710000
3,2.5,2100,4700,1999,98065,47.5341,-121.867,470000
4,3.5,4270,40097,1993,98077,47.7354,-122.078,1100000
3,2,1340,2720,1913,98103,47.6518,-122.335,650000
4,2.5,3190,8684,1967,98006,47.5619,-122.162,1220000
3,2.5,1630,4534,1987,98034,47.7148,-122.205,422120
5,2.5,2990,15085,2007,98011,47.746,-122.218,625000
4,1,1550,7740,1954,98126,47.5222,-122.375,385200
3,2.25,1690,4964,1989,98029,47.5756,-122.01,500000
4,2.25,1960,12243,1989,98042,47.3405,-122.058,308000
3,2.75,2390,9966,1977,98006,47.5433,-122.185,565000
3,2.5,2600,4438,2004,98053,47.6799,-122.034,581000
3,2,1950,8698,1999,98042,47.39,-122.153,361000
3,1,1250,7210,1964,98008,47.6329,-122.121,345000
2,2.25,1180,1253,2008,98122,47.6124,-122.309,419000
3,2.5,1680,4308,2004,98056,47.4802,-122.179,347000
4,2.25,2220,36085,1989,98075,47.5839,-121.991,625000
4,4.25,4890,15188,1999,98040,47.5602,-122.227,2400000
3,3.25,2660,17852,2014,98010,47.3077,-122.011,379000
3,1.5,1150,3323,1988,98029,47.5707,-122.017,310000
2,2,1130,5500,1941,98030,47.3839,-122.225,250000
5,2.75,2760,5000,2005,98059,47.539,-122.188,682000
3,2,1430,8919,1992,98022,47.2118,-121.983,246500
3,1,1490,57381,1932,98092,47.2597,-122.228,325000
4,2.5,2030,4997,2004,98031,47.393,-122.184,310950
3,2,3010,5000,1931,98199,47.6347,-122.396,1100000
3,1,1810,7200,1954,98133,47.7493,-122.351,287500
3,1,1810,7200,1954,98133,47.7493,-122.351,431000
3,1,970,5000,1968,98118,47.5282,-122.279,226000
3,1.75,2010,3090,1926,98103,47.682,-122.348,825000
4,1,1300,6030,1947,98168,47.4778,-122.286,175000
3,1.5,1260,10350,1959,98008,47.6357,-122.123,465750
4,2.25,2610,24931,1983,98075,47.5771,-122.05,659000
3,1.75,1910,5753,1941,98115,47.6898,-122.327,595000
3,2.25,1780,16290,1987,98058,47.4622,-122.127,350000
4,2.25,1900,8600,1975,98023,47.3102,-122.381,270000
6,2.25,2450,25600,1957,98008,47.6061,-122.117,662500
3,1.75,1380,14000,1939,98001,47.294,-122.281,249900
3,1.75,1920,11340,1977,98023,47.3272,-122.362,324500
2,1.75,1350,4003,2004,98053,47.7176,-122.033,430000
2,1.75,1350,4003,2004,98053,47.7176,-122.033,419950
4,1.75,2510,7440,1962,98032,47.3748,-122.276,285000
4,2.5,2470,7780,2002,98092,47.3337,-122.191,332000
4,1.75,1660,10725,1956,98168,47.5033,-122.3,282000
3,1,1340,5175,1987,98133,47.7321,-122.34,320000
3,1,1620,30736,1911,98006,47.5719,-122.119,428750
3,2.25,2300,35287,1977,98022,47.2477,-121.937,330000
4,3.5,2000,2309,2008,98177,47.7027,-122.361,456500
3,2.25,1640,11050,1972,98059,47.4723,-122.121,352000
4,2,1530,4080,1912,98105,47.6645,-122.325,664000
3,1.75,4000,11894,1987,98011,47.7738,-122.203,628000
3,1.75,1610,12555,1977,98052,47.6618,-122.136,512000
3,2,2070,9000,1969,98023,47.3085,-122.376,254000
4,2.5,1900,5790,1994,98029,47.5691,-121.996,535800
3,1,1050,16050,1960,98038,47.3841,-122.006,287653
3,2.5,1520,1304,2006,98136,47.5446,-122.385,438000
4,1.75,2390,23899,1949,98028,47.7557,-122.237,450000
5,2.75,2400,8050,1998,98092,47.2635,-122.209,327000
4,2.5,1790,6120,2005,98059,47.4829,-122.128,370500
3,2.5,1720,6271,1993,98038,47.3898,-122.049,265000
4,2.75,2980,13260,1979,98056,47.5152,-122.197,450000
3,1,1520,213444,1988,98027,47.5081,-122.093,425000
3,1.75,1150,8690,1977,98042,47.3729,-122.115,166600
1,0.75,380,15000,1963,98168,47.481,-122.323,245000
3,1,910,5212,1951,98115,47.6742,-122.284,565000
3,1.75,1650,10150,1976,98033,47.6963,-122.169,539900
3,3.5,2480,3200,2010,98144,47.5951,-122.307,910000
4,2.5,2050,7416,1990,98092,47.2658,-122.219,280000
3,2.25,1420,8549,1989,98038,47.3576,-122.039,275000
3,2.5,3460,6590,2001,98056,47.4802,-122.188,467000
3,2.5,1500,4445,1996,98029,47.5682,-122.005,457500
2,1,1320,3090,1908,98118,47.5517,-122.276,381156
5,2.5,2180,8240,1977,98092,47.3122,-122.191,289999
3,1.75,1830,4160,1919,98144,47.5962,-122.288,642450
3,2.25,1620,8701,1962,98007,47.6071,-122.137,469950
3,2,2920,13650,1975,98033,47.6652,-122.188,795000
4,2.5,3300,10514,1984,98074,47.6323,-122.036,785000
3,2.25,3060,12095,1983,98006,47.5611,-122.106,860000
3,1,1530,8498,1959,98031,47.404,-122.203,147500
3,2,1910,11576,1978,98011,47.7356,-122.198,390000
3,1,1020,8100,1954,98198,47.3586,-122.314,229000
3,1,1150,8100,1932,98168,47.494,-122.307,185000
3,1.5,1260,9570,1941,98115,47.7004,-122.305,414900
4,2,1920,4822,1914,98136,47.5507,-122.381,200000
4,2.25,1800,9350,1969,98092,47.2959,-122.191,225000
3,1.75,2040,4000,1924,98105,47.6675,-122.289,720000
4,2.5,2200,4000,1908,98119,47.6402,-122.37,930000
